80049714,"Master of None","L’attore Dev, l’amica d’infanzia Denise e il loro eclettico gruppo si destreggiano tra amore, carriera, questioni sociali e molto altro in questa acclamata serie.",./serieTv/MasterofNone/MasterofNoneLocandina.jpg,8.3,2015,./serieTv/MasterofNone/MasterofNoneOrizzontale.jpg
70299043,"L’attacco dei giganti","Il giovane Eren Yeager è deciso a lottare contro i Giganti che hanno distrutto la sua città e minacciano di fare lo stesso con l’intera razza umana.",./serieTv/Shingekinokyojin/ShingekinokyojinLocandina.jpg,9.0,2013,./serieTv/Shingekinokyojin/ShingekinokyojinOrizzontale.jpg
70281562,"Brooklyn Nine-Nine","Con l’arrivo di un nuovo capitano esigente, il detective di Brooklyn Jake Peralta, brillante ma immaturo, deve imparare a rispettare le regole e a fare gioco di squadra.",./serieTv/BrooklynNine-Nine/BrooklynNine-NineLocandina.jpg,8.4,2013,./serieTv/BrooklynNine-Nine/BrooklynNine-NineOrizzontale.jpg
80021955,"Better Call Saul","Premiato agli Emmy, questo prequel della serie ’Breaking Bad’ racconta la storia dell’avvocato Jimmy McGill e della sua trasformazione nel riprovevole Saul Goodman.",./serieTv/BetterCallSaul/BetterCallSaulLocandina.jpg,8.7,2015,./serieTv/BetterCallSaul/BetterCallSaulOrizzontale.jpg
80241181,"New Amsterdam","L’ospedale più antico d’America dà il benvenuto a un nuovo direttore medico, l’anticonformista Max Goodwin, deciso a mutare lo status quo e salvare le vite dei pazienti.",./serieTv/NewAmsterdam/NewAmsterdamLocandina.jpg,8.1,2018,./serieTv/NewAmsterdam/NewAmsterdamOrizzontale.jpg
80025678,"The Crown","Basata su eventi storici, questa serie racconta la storia della regina Elisabetta II e gli episodi politici e personali che hanno contraddistinto il suo regno.",./serieTv/TheCrown/TheCrownLocandina.jpg,8.6,2016,./serieTv/TheCrown/TheCrownOrizzontale.jpg
80095241,"Castlevania","Un cacciatore di vampiri cerca di proteggere la città da un esercito di bestie ultraterrene sotto il controllo di Dracula. Ispirata alla classica serie di videogiochi.",./serieTv/Castlevania/CastlevaniaLocandina.jpg,8.3,2017,./serieTv/Castlevania/CastlevaniaOrizzontale.jpg
70264888,"Black Mirror","Questa serie di fantascienza esplora un futuro prossimo, tecnologico e inquietante, nel quale le invenzioni più innovative si scontrano con i più oscuri istinti umani.",./serieTv/BlackMirror/BlackMirrorLocandina.jpg,8.8,2011,./serieTv/BlackMirror/BlackMirrorOrizzontale.jpg
70283264,"The 100","Un secolo dopo la devastazione nucleare della Terra, da una stazione spaziale vengono inviate 100 persone sul pianeta per vedere se è ancora abitabile.",./serieTv/The100/The100Locandina.jpg,7.6,2014,./serieTv/The100/The100Orizzontale.jpg
80117552,"Ozark","Un consulente finanziario trascina la famiglia da Chicago in una località turistica dell’Ozark per riciclare 500 milioni di dollari in 5 anni per un boss della droga.",./serieTv/Ozark/OzarkLocandina.jpg,8.4,2017,./serieTv/Ozark/OzarkOrizzontale.jpg
81002370,"Cobra Kai","Decenni dopo il torneo che ha cambiato le loro vite, la rivalità tra Johnny e Daniel si riaccende in questo sequel della saga di ’Karate Kid’.",./serieTv/CobraKai/CobraKaiLocandina.jpg,8.6,2018,./serieTv/CobraKai/CobraKaiOrizzontale.jpg
80074249,"The Last Kingdom","Mentre Alfred il Grande difende il suo regno dagli invasori scandinavi, Uhtred, nato sassone ma allevato dai vichinghi, rivendica il suo diritto di nascita.",./serieTv/TheLastKingdom/TheLastKingdomLocandina.jpg,8.4,2015,./serieTv/TheLastKingdom/TheLastKingdomOrizzontale.jpg
80189685,"The Witcher","Geralt di Rivia, un cacciatore di mostri mutante, viaggia verso il suo destino in un mondo turbolento in cui le persone spesso si dimostrano più perverse delle bestie.",./serieTv/TheWitcher/TheWitcherLocandina.jpg,8.2,2019,./serieTv/TheWitcher/TheWitcherOrizzontale.jpg
80014749,"Rick and Morty","Il brillante scienziato ubriacone Rick va alla scoperta di altri mondi e dimensioni insieme a Morty, il suo inquieto nipote adolescente.",./serieTv/RickandMorty/RickandMortyLocandina.jpg,9.2,2013,./serieTv/RickandMorty/RickandMortyOrizzontale.jpg
70155589,"Community","Quando si scopre che la sua laurea in legge è falsa, Jeff Winger torna al college e crea un bizzarro gruppo di studio. (Un episodio della stagione 2 non è disponibile)",./serieTv/Community/CommunityLocandina.jpg,8.5,2009,./serieTv/Community/CommunityOrizzontale.jpg
80176085,"The Bold Type","Tre millennial impiegate in una rivista femminile di New York si destreggiano tra carriera, amore, amicizie e vita nella metropoli, imparando a trovare le proprie voci.",./serieTv/TheBoldType/TheBoldTypeLocandina.jpg,7.9,2017,./serieTv/TheBoldType/TheBoldTypeOrizzontale.jpg
80232398,"Bridgerton","Gli otto affiatati fratelli della famiglia Bridgerton cercano l’amore e la felicità nell’alta società londinese. Ispirata ai romanzi di successo di Julia Quinn.",./serieTv/Bridgerton/BridgertonLocandina.jpg,7.3,2020,./serieTv/Bridgerton/BridgertonOrizzontale.jpg
70195800,"Suits","Sorprendendo un importante avvocato con la sua mente arguta, un laureato mancato ottiene un ambito posto da associato anche senza i titoli richiesti.",./serieTv/Suits/SuitsLocandina.jpg,8.4,2011,./serieTv/Suits/SuitsOrizzontale.jpg
80135674,"My Hero Academia","Dopo aver salvato un bullo da un cattivo, uno studente come tanti riceve un superpotere che gli consente di frequentare un’accademia per eroi.",./serieTv/Bokunohîrôakademia/BokunohîrôakademiaLocandina.jpg,8.5,2016,./serieTv/Bokunohîrôakademia/BokunohiroakademiaOrizzontale.jpg
80100172,"Dark","La scomparsa di un bambino dà il via a una frenetica ricerca di risposte e quattro famiglie finiscono per svelare un incredibile mistero che dura da tre generazioni.",./serieTv/Dark/DarkLocandina.jpg,8.8,2017,./serieTv/Dark/DarkOrizzontale.jpg
70158329,"Star Trek: The Next Generation","Decenni dopo le avventure dell’equipaggio originale dell’Enterprise, il capitano Jean-Luc Picard guida la nuova Enterprise alla scoperta di mondi sconosciuti.",./serieTv/StarTrekTheNextGeneration/StarTrekTheNextGenerationLocandina.jpg,8.6,1987,./serieTv/StarTrekTheNextGeneration/StarTrekTheNextGenerationOrizzontale.jpg
80177342,"Good Girls","Tre madri di provincia organizzano una rapina in un supermercato per sfuggire ai problemi economici e conquistare insieme l’indipendenza.",./serieTv/GoodGirls/GoodGirlsLocandina.jpg,7.8,2018,./serieTv/GoodGirls/GoodGirlsOrizzontale.jpg
70300800,"BoJack Horseman","Sono passati 20 anni da quando era il cavallo più amato della TV. Oggi BoJack Horseman è un brontolone con un cuore se non ancora d’oro… poco ci manca.",./serieTv/BoJackHorseman/BoJackHorsemanLocandina.jpg,8.7,2014,./serieTv/BoJackHorseman/BoJackHorsemanOrizzontale.jpg
80066080,"DC’s Legends of Tomorrow","Un misterioso ’signore del tempo’ venuto dal futuro riunisce un improbabile gruppo di supereroi e cattivi per salvare il mondo da una pericolosa minaccia.",./serieTv/LegendsofTomorrow/LegendsofTomorrowLocandina.jpg,6.8,2016,./serieTv/LegendsofTomorrow/LegendsofTomorrowOrizzontale.jpg
70153373,"Seinfeld","Lo ’show sul nulla’ è una sitcom epocale, con il comico Jerry e i suoi tre sardonici amici sempre pronti a ridere delle cose futili e banali della vita.",./serieTv/Seinfeld/SeinfeldLocandina.jpg,8.8,1989,./serieTv/Seinfeld/SeinfeldOrizzontale.jpg
80133311,"Riverdale","Impegnati a districarsi tra sesso, amori, scuola e famiglia, l’adolescente Archie e i suoi amici si ritrovano invischiati in un cupo mistero a Riverdale.",./serieTv/Riverdale/RiverdaleLocandina.jpg,6.8,2017,./serieTv/Riverdale/RiverdaleOrizzontale.jpg
80197526,"Sex Education","L’insicuro Otis sa tutto sul sesso, grazie alla madre terapeuta. Così la ribelle Maeve gli propone di fondare una clinica all’interno della scuola.",./serieTv/SexEducation/SexEducationLocandina.jpg,8.3,2019,./serieTv/SexEducation/SexEducationOrizzontale.jpg
80186863,"The Umbrella Academy","Dopo tanto tempo, un gruppo di fratelli e sorelle con poteri straordinari si ritrova per la morte del padre, scoprendo scioccanti segreti e una minaccia per l’umanità.",./serieTv/TheUmbrellaAcademy/TheUmbrellaAcademyLocandina.jpg,8.0,2019,./serieTv/TheUmbrellaAcademy/TheUmbrellaAcademyOrizzontale.jpg
80218200,"Titans","Dopo essersi messo in proprio, Dick Grayson, l’ex partner di Batman, incontra un gruppo di giovani eroi turbolenti che hanno il disperato bisogno di una guida.",./serieTv/Titans/TitansLocandina.jpg,7.7,2018,./serieTv/Titans/TitansOrizzontale.jpg
81423620,"Black Space","Un poliziotto dai metodi poco ortodossi conduce un’indagine su un massacro commesso da assassini mascherati da unicorno in una scuola superiore israeliana.",./serieTv/BlackSpace/BlackSpaceLocandina.jpg,7.0,2021,./serieTv/BlackSpace/BlackSpaceOrizzontale.jpg
80994082,"Lupin","Ispirandosi alle avventure di Arsenio Lupin, il ladro gentiluomo Assane Diop decide di vendicare il padre per un’ingiustizia subita per colpa di una ricca famiglia.",./serieTv/Lupin/LupinLocandina.jpg,7.6,2021,./serieTv/Lupin/LupinOrizzontale.jpg
80175802,"The Sinner","In una piccola cittadina dello stato di New York, un detective tormentato dai suoi conflitti interiori va a caccia di risposte per risolvere crimini sconcertanti.",./serieTv/TheSinner/TheSinnerLocandina.jpg,7.9,2017,./serieTv/TheSinner/TheSinnerOrizzontale.jpg
70140358,"Arrested Development","Premiata con l’Emmy, la storia racconta di una facoltosa famiglia che ha perso tutto e dell’unico figlio costretto a rimettere insieme i cocci.",./serieTv/ArrestedDevelopment/ArrestedDevelopmentLocandina.jpg,8.7,2003,./serieTv/ArrestedDevelopment/ArrestedDevelopmentOrizzontale.jpg
81025696,"Ginny & Georgia","Mamma dallo spirito libero, Georgia si trasferisce a nord insieme ai figli Ginny e Austin... ma la famiglia scopre che la via del nuovo inizio può essere accidentata.",./serieTv/GinnyGeorgia/GinnyGeorgiaLocandina.jpg,7.5,2021,./serieTv/GinnyGeorgia/GinnyGeorgiaOrizzontale.jpg
80240027,"Virgin River","In cerca di un nuovo inizio, un’infermiera specializzata lascia Los Angeles per trasferirsi in una remota cittadina a nord che si rivelerà piena di sorprese.",./serieTv/VirginRiver/VirginRiverLocandina.jpg,7.5,2019,./serieTv/VirginRiver/VirginRiverOrizzontale.jpg
81091393,"Demon Slayer: Kimetsu no Yaiba","Dopo che un demone stermina la sua famiglia e lancia una maledizione contro la sorella, Tanjiro intraprende un rischioso viaggio per trovare una cura e la vendetta.",./serieTv/DemonSlayerKimetsuNoYaiba/DemonSlayerKimetsuNoYaibaLocandina.jpg,8.7,2019,./serieTv/DemonSlayerKimetsuNoYaiba/DemonSlayerKimetsuNoYaibaOrizzontale.jpg
80200942,"Elite","Quando tre adolescenti figli di operai sono ammessi in una delle scuole private più esclusive della Spagna, lo scontro con i ricchi coetanei sfocia in un omicidio.",./serieTv/Élite/ÉliteLocandina.jpg,7.5,2018,./serieTv/Élite/ÉliteOrizzontale.jpg
70242311,"Orange Is the New Black","Dovendo fare i conti con un crimine commesso in passato, un’agiata newyorkese finisce in un carcere femminile dove troverà amici e nemici.",./serieTv/OrangeIstheNewBlack/OrangeIstheNewBlackLocandina.jpg,8.0,2013,./serieTv/OrangeIstheNewBlack/OrangeIstheNewBlackOrizzontale.jpg
80114855,"MINDHUNTER","Alla fine degli anni ’70 due agenti dell’FBI danno impulso alla criminologia scavando nella psicologia degli assassini ed entrando in contatto con mostri troppo reali.",./serieTv/Mindhunter/MindhunterLocandina.jpg,8.6,2017,./serieTv/Mindhunter/MindhunterOrizzontale.jpg
80025172,"Narcos","La storia vera dei potenti e violentissimi cartelli della droga colombiani ha ispirato questa serie drammatica e cruda.",./serieTv/Narcos/NarcosLocandina.jpg,8.8,2015,./serieTv/Narcos/NarcosOrizzontale.jpg
70219484,"Teen Wolf","A causa di un morso, un liceale si trasforma in lupo mannaro con abilità soprannaturali che ne fanno un atleta di punta... I guai però non tardano ad arrivare.",./serieTv/TeenWolf/TeenWolfLocandina.jpg,7.6,2011,./serieTv/TeenWolf/TeenWolfOrizzontale.jpg
80211991,"You","Un ragazzo pericolosamente affascinante e profondamente ossessivo ricorre a misure estreme per entrare nelle vite delle persone che lo attraggono.",./serieTv/You/YouLocandina.jpg,7.7,2018,./serieTv/You/YouOrizzontale.jpg
70158330,"Star Trek: Deep Space Nine","In questo spin-off di ’Star Trek’, il comandante Sisko è a capo del variegato equipaggio della stazione spaziale Deep Space Nine con una complicata missione.",./serieTv/StarTrekDeepSpaceNine/StarTrekDeepSpaceNineLocandina.jpg,8.0,1993,./serieTv/StarTrekDeepSpaceNine/StarTrekDeepSpaceNineOrizzontale.jpg
80241545,"Feel Good","La comica Mae Martin affronta una relazione passionale e complessa con la sua nuova ragazza, George, e le sfide della sobrietà.",./serieTv/FeelGood/FeelGoodLocandina.jpg,7.5,2020,./serieTv/FeelGood/FeelGoodOrizzontale.jpg
80113701,"The Good Place","Dopo la morte, l’egocentrica Eleanor Shellstrop finisce per errore in Paradiso, dove cerca di diventare una persona migliore per evitare di essere scoperta.",./serieTv/TheGoodPlace/TheGoodPlaceLocandina.jpg,8.2,2016,./serieTv/TheGoodPlace/TheGoodPlaceOrizzontale.jpg
80198988,"Black Summer","Nei primi giorni bui di un’apocalisse zombie, un gruppo di estranei si unisce per trovare la forza necessaria per sopravvivere e fare ritorno ai propri cari.",./serieTv/BlackSummer/BlackSummerLocandina.jpg,6.4,2019,./serieTv/BlackSummer/BlackSummerOrizzontale.jpg
60001822,"Hannibal","In questo sequel de ’Il silenzio degli innocenti’, l’unica vittima sopravvissuta di Hannibal Lecter cerca di far uscire il serial killer dalla clandestinità.",./serieTv/Hannibal/HannibalLocandina.jpg,8.5,2001,./serieTv/Hannibal/HannibalOrizzontale.jpg
80179394,"Dynasty","I Carrington e i Colby si contendono il controllo delle loro fortune e dei figli in questa moderna versione della classica soap da prima serata.",./serieTv/Dynasty/DynastyLocandina.jpg,7.3,2017,./serieTv/Dynasty/DynastyOrizzontale.jpg
70143843,"Glee","Tra problemi coniugali e attacchi personali di una perfida allenatrice di cheerleader, un insegnante lotta per portare i membri emarginati del Glee Club al successo.",./serieTv/Glee/GleeLocandina.jpg,6.7,2009,./serieTv/Glee/GleeOrizzontale.jpg
80117498,"Marvel’s The Punisher","Un ex marine, determinato a punire i criminali responsabili della morte della propria famiglia, si ritrova coinvolto in un complotto militare.",./serieTv/ThePunisher/ThePunisherLocandina.jpg,8.5,2017,./serieTv/ThePunisher/ThePunisherOrizzontale.jpg
80020542,"Gotham","Prima di diventare commissario di polizia, James Gordon giura di battersi contro il crimine e la corruzione per vendicare la morte dei genitori di Bruce Wayne.",./serieTv/Gotham/GothamLocandina.jpg,7.8,2014,./serieTv/Gotham/GothamOrizzontale.jpg
80018294,"Marvel’s Daredevil","Privato della vista da bambino, Matt Murdock combatte le ingiustizie come rispettabile avvocato di giorno e nei panni del supereroe Daredevil la notte a Hell’s Kitchen.",./serieTv/Daredevil/DaredevilLocandina.jpg,8.6,2015,./serieTv/Daredevil/DaredevilOrizzontale.jpg
80036416,"Good Witch","Una vedova alleva la figlia a Middleton, una cittadina di provincia e, con un pizzico di magia, attira l’interesse e l’esasperazione di un dottore di città.",./serieTv/GoodWitch/GoodWitchLocandina.jpg,7.3,2015,./serieTv/GoodWitch/GoodWitchOrizzontale.jpg
80111373,"Chesapeake Shores","Tornata nella cittadina natale in Maryland, una donna in carriera divorziata con due figlie considera la possibilità di fermarsi e mettere radici.",./serieTv/ChesapeakeShores/ChesapeakeShoresLocandina.jpg,7.5,2016,./serieTv/ChesapeakeShores/ChesapeakeShoresOrizzontale.jpg
70157460,"Dawson’s Creek","Dentro e fuori dal liceo gli affiatati amici Dawson, Joey, Pacey e Jen affrontano alti e bassi tra sogni, desideri e onnipresenti drammi.",./serieTv/DawsonsCreek/DawsonsCreekLocandina.jpg,6.6,1998,./serieTv/DawsonsCreek/DawsonsCreekOrizzontale.jpg
80236318,"Outer Banks","Su un’isola popolata da ricchi e poveri, l’adolescente John B recluta i suoi tre migliori amici per scovare un leggendario tesoro collegato alla scomparsa del padre.",./serieTv/OuterBanks/OuterBanksLocandina.jpg,7.6,2020,./serieTv/OuterBanks/OuterBanksOrizzontale.jpg
80126024,"Star Trek: Discovery","Dopo un secolo di silenzio, scoppia una guerra tra la Federazione e l’Impero klingon. Al centro del conflitto c’è un ufficiale della Flotta Stellare caduto in disgrazia.",./serieTv/StarTrek/StarTrekLocandina.jpg,8.3,1966,./serieTv/StarTrek/StarTrekOrizzontale.jpg
80177458,"Snowpiercer","La terra è ghiacciata e gli ultimi umani sopravvissuti vivono su un enorme treno che gira intorno al globo, cercando di coesistere in un delicato equilibrio.",./serieTv/Snowpiercer/SnowpiercerLocandina.jpg,6.9,2020,./serieTv/Snowpiercer/SnowpiercerOrizzontale.jpg
80017537,"Grace and Frankie","Non sono amiche, ma quando i mariti le lasciano per mettersi insieme, la perbenista Grace e l’eccentrica Frankie fanno fronte comune in questa serie candidata agli Emmy.",./serieTv/GraceandFrankie/GraceandFrankieLocandina.jpg,8.3,2015,./serieTv/GraceandFrankie/GraceandFrankieOrizzontale.jpg
80113647,"Designated Survivor","In questo avvincente thriller politico, la sorte dell’America è nelle mani di un funzionario di basso rango, dopo un devastante attacco al governo di Washington.",./serieTv/DesignatedSurvivor/DesignatedSurvivorLocandina.jpg,7.5,2016,./serieTv/DesignatedSurvivor/DesignatedSurvivorOrizzontale.jpg
80027158,"Jane the Virgin","Dopo essersi votata alla castità fino al matrimonio, Jane Villanueva resta incinta per un errore medico ed è costretta a cambiare tutti i suoi programmi.",./serieTv/JanetheVirgin/JanetheVirginLocandina.jpg,7.8,2014,./serieTv/JanetheVirgin/JanetheVirginOrizzontale.jpg
70180057,"Pretty Little Liars","Alla deriva senza la loro leader scomparsa, quattro compagne di scuola fanno fronte comune quando un ricattatore minaccia di rivelare i loro segreti.",./serieTv/PrettyLittleLiars/PrettyLittleLiarsLocandina.jpg,7.4,2010,./serieTv/PrettyLittleLiars/PrettyLittleLiarsOrizzontale.jpg
70171942,"Archer","Archer è un agente segreto affascinante e dotato della tecnologia più avanzata, ma ha ancora problemi a trattare con il capo... sua madre.",./serieTv/Archer/ArcherLocandina.jpg,8.6,2009,./serieTv/Archer/ArcherOrizzontale.jpg
80122759,"Death Note","Light Turner trova un quaderno con poteri soprannaturali e lo usa per seminare la morte, attirando l’attenzione di un detective, di un demone e di una compagna di classe.",./serieTv/DeathNoteDesunôto/DeathNoteDesunôtoLocandina.jpg,9.0,2017,./serieTv/DeathNoteDesunôto/DeathNoteDesunotoOrizzontale.jpg
80998491,"After Life","Un giornalista cerca di superare la morte della moglie trasformandosi in un burbero, nel tentativo di tenere lontane le persone che vogliono aiutarlo.",./serieTv/AfterLife/AfterLifeLocandina.jpg,8.4,2019,./serieTv/AfterLife/AfterLifeOrizzontale.jpg
80097140,"Altered Carbon","È stato ibernato per 250 anni. Ora un detenuto ritorna in vita, con un nuovo corpo e con la possibilità di ottenere la libertà risolvendo un complicato omicidio.",./serieTv/AlteredCarbon/AlteredCarbonLocandina.jpg,8.0,2018,./serieTv/AlteredCarbon/AlteredCarbonOrizzontale.jpg
80219707,"Dead to me - Amiche per la morte","Una vedova irascibile in cerca di chi ha investito il marito stringe amicizia con una donna eccentrica e ottimista che non è esattamente come sembra.",./serieTv/DeadtoMe/DeadtoMeLocandina.jpg,8.0,2019,./serieTv/DeadtoMe/DeadtoMeOrizzontale.jpg
80174479,"Final Space","Dopo aver incontrato un adorabile alieno capace di distruggere pianeti, un umano prigioniero nello spazio intraprende un’avventura interstellare per salvare l’universo.",./serieTv/FinalSpace/FinalSpaceLocandina.jpg,8.3,2018,./serieTv/FinalSpace/FinalSpaceOrizzontale.jpg
70272726,"The Fall - Caccia al serial killer","Una sovrintendente della polizia combatte contro i propri demoni, mentre cerca di entrare nella mente di un serial killer che si finge un buon padre di famiglia.",./serieTv/TheFall/TheFallLocandina.jpg,8.1,2013,./serieTv/TheFall/TheFallOrizzontale.jpg
80050063,"The Seven Deadly Sins","Quando il suo regno cade in mano di alcuni tiranni, la principessa deposta va alla ricerca di un leggendario gruppo di perfidi cavalieri per farsi aiutare.",./serieTv/Nanatsunotaizai/NanatsunotaizaiLocandina.jpg,8.0,2014,./serieTv/Nanatsunotaizai/NanatsunotaizaiOrizzontale.jpg
80117540,"Atypical","Un adolescente con disturbi dello spettro autistico decide di trovarsi una ragazza e il suo bisogno d’indipendenza spinge l’intera famiglia a rimettersi in discussione.",./serieTv/Atypical/AtypicalLocandina.jpg,8.3,2017,./serieTv/Atypical/AtypicalOrizzontale.jpg
80225312,"Undercover","Realtà e finzione si confondono per due poliziotti sotto copertura che cercano di infiltrarsi nell’operazione di un boss della droga fingendosi una coppia di vicini.",./serieTv/Undercover/UndercoverLocandina.jpg,7.8,2019,./serieTv/Undercover/UndercoverOrizzontale.jpg
70245234,"Ray Donovan","I VIP di Los Angeles lo chiamano sempre per farsi tirare fuori dai guai, ma perché Ray Donovan non riesce a risolvere i problemi della sua famiglia?",./serieTv/RayDonovan/RayDonovanLocandina.jpg,8.3,2013,./serieTv/RayDonovan/RayDonovanOrizzontale.jpg
70158332,"Star Trek: Enterprise","In questo prequel di ’Star Trek’, il capitano Archer e l’equipaggio esplorano lo spazio, scoprendo tecnologie innovative messe a punto dall’uomo e nuove razze aliene.",./serieTv/Enterprise/EnterpriseLocandina.jpg,7.5,2001,./serieTv/Enterprise/EnterpriseOrizzontale.jpg
70140438,"Skins","Quest’intensa serie s’incentra sulle complicate vite di un gruppo di adolescenti che affrontano gli ultimi due anni di liceo.",./serieTv/Skins/SkinsLocandina.jpg,8.2,2007,./serieTv/Skins/SkinsOrizzontale.jpg
81140470,"Sexify","Per creare un’innovativa app sul sesso e vincere un concorso, una studentessa inesperta e le sue amiche si trovano a esplorare lo scottante mondo dell’intimità.",./serieTv/Sexify/SexifyLocandina.jpg,6.6,2021,./serieTv/Sexify/SexifyOrizzontale.jpg
81037371,"Emily in Paris","Quando ottiene il lavoro dei sogni a Parigi, la direttrice marketing Emily Cooper lascia Chicago e si tuffa in una nuova avventura tra lavoro, amicizie e amori.",./serieTv/EmilyinParis/EmilyinParisLocandina.jpg,7.0,2020,./serieTv/EmilyinParis/EmilyinParisOrizzontale.jpg
80191236,"Luis Miguel - La serie","Questa serie racconta la vita della superstar messicana Luis Miguel, che da decenni affascina le platee dell’America Latina e del resto del mondo.",./serieTv/LuisMiguelLaSerie/LuisMiguelLaSerieLocandina.jpg,8.1,2018,./serieTv/LuisMiguelLaSerie/LuisMiguelLaSerieOrizzontale.jpg
80241239,"Locke & Key","Dopo l’omicidio del padre tre fratelli vanno a vivere con la madre nella casa degli antenati paterni, scoprendo segreti e chiavi magiche che sbloccano poteri speciali.",./serieTv/LockeKey/LockeKeyLocandina.jpg,7.4,2020,./serieTv/LockeKey/LockeKeyOrizzontale.jpg
80077417,"Colony","Quando Los Angeles è invasa da forze aliene e diventa un insediamento fortificato, un ex agente dell’FBI e la moglie rischiano tutto per ritrovare il figlio.",./serieTv/Colony/ColonyLocandina.jpg,7.4,2016,./serieTv/Colony/ColonyOrizzontale.jpg
80010655,"Bloodline","Quando la pecora nera di una famiglia rispettabile minaccia di svelare i loschi segreti del loro passato, i rapporti tra fratelli vengono messi a dura prova.",./serieTv/Bloodline/BloodlineLocandina.jpg,7.9,2015,./serieTv/Bloodline/BloodlineOrizzontale.jpg
80220679,"Fate: The Winx Saga","Decise a dominare i propri poteri, un gruppo di adolescenti affronta rivalità e amori mentre studia il mondo del soprannaturale ad Alfea, un collegio magico.",./serieTv/FateTheWinxSaga/FateTheWinxSagaLocandina.jpg,6.9,2021,./serieTv/FateTheWinxSaga/FateTheWinxSagaOrizzontale.jpg
80025744,"Sense8","Dai creatori di Matrix e Babylon 5, quest’inquietante serie racconta di otto sconosciuti che condividono le loro esperienze grazie a un legame telepatico.",./serieTv/Sense8/Sense8Locandina.jpg,8.3,2015,./serieTv/Sense8/Sense8Orizzontale.jpg
